name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
binh duong,2023-03-21,95,78.7,84.2,105.2,78.7,90.2,74.8,75.3,0,0,0,,0,0,15.2,12.8,150,1009.4,37.3,6.4,280.7,24.3,10,30,2023-03-21T05:57:19,2023-03-21T18:04:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-03-22,95,78.7,84.2,105.2,78.7,89.6,74.8,75.4,0,0,0,,0,0,17.2,11.4,158.7,1008.2,53.2,6.2,268.8,23.2,10,10,2023-03-22T05:56:43,2023-03-22T18:04:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-03-23,91.4,78.8,84.8,100.5,78.8,92.1,75.1,74.6,0,0,0,,0,0,14.3,9.2,173.7,1008.6,52.4,6.4,247.6,21.3,9,10,2023-03-23T05:56:06,2023-03-23T18:04:19,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-03-24,95,78.8,84.8,106.5,78.8,92.7,75.9,76,0,0,0,,0,0,14.3,13.9,177.7,1009.1,48.2,6.4,241.7,20.8,8,10,2023-03-24T05:55:30,2023-03-24T18:04:20,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-03-25,91.4,78.8,83.8,100.1,78.8,90.7,75.1,76.2,0,0,0,,0,0,16.8,11.4,159.5,1010,50.6,6.4,281.6,24.5,10,30,2023-03-25T05:54:53,2023-03-25T18:04:20,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-03-26,96.8,77,85.1,107.5,77,90.9,74.4,73.1,0,0,0,,0,0,14.1,11.6,159.1,1009,41.3,6.1,276.7,24,10,10,2023-03-26T05:54:17,2023-03-26T18:04:20,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-03-27,93.2,80.3,85.1,102.7,86.5,93.6,75.9,75.5,0.008,100,4.17,rain,0,0,20.8,11.4,154.2,1009.5,49.8,6.4,291.4,25.1,10,10,2023-03-27T05:53:40,2023-03-27T18:04:20,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-03-28,96.8,80.4,86.5,109.8,87.1,96,76.1,72.9,0.008,100,4.17,rain,0,0,21,15,143.5,1010.2,41.2,6.4,281.1,24.4,10,30,2023-03-28T05:53:04,2023-03-28T18:04:21,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-03-29,96.8,78.8,86.2,103.6,78.8,91.1,71.8,64.8,0.004,100,4.17,rain,0,0,13.6,10.3,136.4,1010.5,47.8,6.4,260.8,22.5,9,10,2023-03-29T05:52:28,2023-03-29T18:04:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-03-30,93.2,80.4,85.2,102.8,85.8,92.9,74.8,72.5,0.008,100,4.17,rain,0,0,12.8,15,157.5,1009.4,47.2,6.4,257.5,22.2,9,10,2023-03-30T05:51:51,2023-03-30T18:04:21,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-03-31,91.4,80.4,84.5,102.7,85.8,92.7,75.6,75.5,0.008,100,8.33,rain,0,0,16.1,11.4,162.5,1009.8,58.2,6.4,244.6,21.1,8,30,2023-03-31T05:51:15,2023-03-31T18:04:21,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-01,93.2,80.3,84.4,107.5,85.8,93.2,76.3,77.4,0,0,0,,0,0,16.3,11.4,151,1009.5,49.5,6.3,262.1,22.6,9,10,2023-04-01T05:50:39,2023-04-01T18:04:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-04-02,96.8,77,85.5,102.7,77,92.1,74.8,73.2,0,0,0,,0,0,15.7,10.9,156.2,1008.8,50.1,6.3,275.2,23.8,9,10,2023-04-02T05:50:03,2023-04-02T18:04:22,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-04-03,93.2,78.8,84.6,105,78.8,93.1,76.4,77.7,0.145,100,20.83,rain,0,0,24.2,11.4,170.3,1008.7,67.4,6.1,170.4,14.7,7,30,2023-04-03T05:49:27,2023-04-03T18:04:23,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-04,96.8,78.8,86.2,106.7,78.8,96.1,76.8,75.5,0.012,100,12.5,rain,0,0,15,13.9,171.4,1008,51.1,5.7,277,24.1,9,30,2023-04-04T05:48:52,2023-04-04T18:04:23,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-05,94.7,80.6,86.3,105,88.1,96.6,76.9,75.2,0.039,100,4.17,rain,0,0,15.2,11.4,180.8,1008.7,52.8,6.4,259.2,22.3,9,30,2023-04-05T05:48:16,2023-04-05T18:04:24,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-06,95,78.8,86.3,110,78.8,96.3,76.9,75.1,0.004,100,4.17,rain,0,0,14.1,12.4,163.9,1009.1,54.9,6.3,276,23.9,10,30,2023-04-06T05:47:41,2023-04-06T18:04:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-07,95,82.2,86.7,105.2,90.4,97.3,76.6,72.9,0.004,100,4.17,rain,0,0,16.3,12.6,166,1010.5,54.5,6.4,252,21.8,9,30,2023-04-07T05:47:06,2023-04-07T18:04:26,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-08,98.1,80.6,87.8,104.5,88.1,96.7,74.9,68.6,0,0,0,,0,0,17,10.3,148.1,1011.9,36.8,6.4,283.8,24.6,10,30,2023-04-08T05:46:31,2023-04-08T18:04:27,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-04-09,96.8,82.2,87.2,105.2,90.9,97.9,76.5,72.3,0.02,100,4.17,rain,0,0,17.9,13.9,163.9,1011.6,40.4,6.2,284.7,24.7,10,30,2023-04-09T05:45:57,2023-04-09T18:04:29,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-10,93.2,78.8,86.1,107.2,78.8,96.7,77.5,76.8,0.107,100,16.67,rain,0,0,15.2,11.4,164.6,1010.4,52.1,5.9,270,23.3,10,30,2023-04-10T05:45:23,2023-04-10T18:04:30,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-11,93.2,82.2,86.2,107.5,90.7,97.2,77.3,75.8,0.123,100,33.33,rain,0,0,13,9.9,156.2,1009.8,73.1,6.1,227,19.7,9,30,2023-04-11T05:44:49,2023-04-11T18:04:32,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-12,95,82.2,86.2,108.1,91.7,98.8,78.6,79.2,0.244,100,8.33,rain,0,0,15.7,10.3,173.1,1008.8,59,5.8,262.9,22.6,9,30,2023-04-12T05:44:16,2023-04-12T18:04:34,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-13,95,82.3,87.4,109.5,93.8,101,79,77.7,0.02,100,20.83,rain,0,0,12.8,9.2,178,1008.8,51.7,6,266.6,23,9,30,2023-04-13T05:43:43,2023-04-13T18:04:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-14,95,84,87.8,112.9,97.7,104.4,80.4,79.9,0.036,100,33.33,rain,0,0,12.5,10.3,178,1008.3,63,5.7,248.8,21.5,8,60,2023-04-14T05:43:10,2023-04-14T18:04:38,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-15,95,73.4,86.3,114.4,73.4,101.5,80.2,83.3,0.359,100,41.67,rain,0,0,16.3,13.9,195.9,1007.6,67.4,5,209.8,18.1,8,60,2023-04-15T05:42:38,2023-04-15T18:04:41,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-16,93.2,77,83.7,110.9,77,92.6,78.2,84.9,0.748,100,4.17,rain,0,0,14.3,10.3,133.6,1007.8,54,5.3,160.3,13.8,6,60,2023-04-16T05:42:06,2023-04-16T18:04:44,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-17,93.2,80.6,86.2,113.5,87.1,100.1,79.7,82.1,0.02,100,20.83,rain,0,0,18.1,11.4,155.4,1009.3,49.1,6.2,237.8,20.4,9,30,2023-04-17T05:41:35,2023-04-17T18:04:47,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-18,93.2,82.2,86.4,102.8,91.9,98.1,77.8,77,0,0,0,,0,0,17.9,12.8,158.3,1009.7,48.2,6.4,250.9,21.5,8,30,2023-04-18T05:41:04,2023-04-18T18:04:51,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-04-19,93.2,82.2,86.5,110.9,92,100.2,79.2,79.8,0.008,100,8.33,rain,0,0,13.9,11.4,179.4,1007.2,53.4,6,218.1,18.8,7,60,2023-04-19T05:40:34,2023-04-19T18:04:55,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-20,96.8,82.4,87.5,112.4,94.1,102.6,79.8,79.4,0.036,100,16.67,rain,0,0,15.7,10.3,214.4,1005.5,55.1,5.6,255.3,22,9,60,2023-04-20T05:40:04,2023-04-20T18:04:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-21,96.8,82.3,88,119.8,93.9,106.1,81.4,82.3,0.012,100,12.5,rain,0,0,15.9,12.1,198.5,1005.8,58.3,5.7,266.1,23,9,60,2023-04-21T05:39:35,2023-04-21T18:05:03,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-22,96.8,84.1,88.8,112.9,100.1,106.1,80.7,78.8,0.04,100,25,rain,0,0,13.9,12.8,191.5,1006.7,54.8,6.1,253.9,21.9,8,75,2023-04-22T05:39:06,2023-04-22T18:05:08,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-23,96.8,82.4,88.1,105.4,94.1,100.7,77.8,74.1,0,0,0,,0,0,17.4,10.9,160.2,1008.5,40.5,6.4,292.3,25.2,9,30,2023-04-23T05:38:38,2023-04-23T18:05:13,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-04-24,98.6,80.6,87.9,110,88.1,100.4,77.9,74.3,0,0,0,,0,0,17,11.9,134.6,1009.4,44.2,6.1,276.6,23.9,9,30,2023-04-24T05:38:10,2023-04-24T18:05:18,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-04-25,98.6,82.4,88.3,109.8,92.2,99.4,76.4,70.2,0.004,100,4.17,rain,0,0,15.2,11.4,135.5,1007.9,40.7,6.3,297.9,25.6,10,30,2023-04-25T05:37:43,2023-04-25T18:05:24,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-26,95,82.4,87.5,110,90.9,98.6,76.5,70.7,0.012,100,12.5,rain,0,0,14.8,11.4,139.5,1008.2,51.3,6.3,265.3,22.8,10,30,2023-04-26T05:37:16,2023-04-26T18:05:30,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-27,96.6,82.3,88.4,107.5,90.7,99.5,76.4,69.1,0.008,100,8.33,rain,0,0,13.6,12.9,132.9,1008.5,44.3,6.2,271.6,23.5,8,10,2023-04-27T05:36:50,2023-04-27T18:05:37,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-28,96.8,82.4,88.2,112.4,90.9,99.5,76.5,69.9,0.004,100,4.17,rain,0,0,12.5,13.9,126.8,1008.6,50.8,6.1,267.4,23,8,30,2023-04-28T05:36:25,2023-04-28T18:05:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-29,95,84,87.9,107.5,93.9,100.1,77.4,72.1,0.012,100,8.33,rain,0,0,11.4,11.4,143.9,1008,53.4,6.4,250.7,21.6,8,30,2023-04-29T05:36:01,2023-04-29T18:05:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-04-30,96.8,80.6,87.4,110,87.1,100.1,78,75,0.126,100,4.17,rain,0,0,13.4,10.9,111.5,1008,49.2,6.4,248,21.5,8,30,2023-04-30T05:35:37,2023-04-30T18:05:58,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-01,96.8,78.8,87.6,107.5,78.8,96.8,75.8,70.1,0.004,100,4.17,rain,0,0,13.4,12.8,122.5,1008.1,41.2,6.4,266.6,22.9,9,10,2023-05-01T05:35:13,2023-05-01T18:06:06,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-02,98.3,82.4,89.4,107.5,90.9,98.7,74.4,63.1,0,0,0,,0,0,17.2,13.9,125.1,1008.6,48.2,6.4,280.4,24.3,9,10,2023-05-02T05:34:51,2023-05-02T18:06:14,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-05-03,98.2,84.1,89.6,107.6,94,100.1,75.3,64.2,0,0,0,,0,0,19.5,12.8,137.8,1009.3,45.7,6.4,276.8,24,9,10,2023-05-03T05:34:29,2023-05-03T18:06:23,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-05-04,96.5,84.1,88.7,107.4,95.7,100.8,77,70.2,0,0,0,,0,0,17,13.9,159.2,1007.8,44.2,6.4,263.9,22.8,8,30,2023-05-04T05:34:08,2023-05-04T18:06:32,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-05-05,95,82.3,88.5,110.6,93.8,103.3,79.1,75.2,0.012,100,12.5,rain,0,0,13.6,10.3,198.2,1005.7,53.1,6.4,274.8,23.7,10,10,2023-05-05T05:33:48,2023-05-05T18:06:41,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-06,100.4,84,90.4,118.3,97.6,106.1,78.9,72.2,0.004,100,4.17,rain,0,0,14.5,12.8,222.5,1004.4,42,6.4,283.8,24.4,9,30,2023-05-06T05:33:28,2023-05-06T18:06:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-07,96.8,84.1,88.9,115.3,100.3,106.9,80.9,78.5,0.016,100,8.33,rain,0,0,19.2,11.4,222.5,1005,53.8,6.4,255.6,22.1,9,30,2023-05-07T05:33:09,2023-05-07T18:07:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-08,95,77,85.1,115.1,77,97.4,79.3,84.2,1.327,100,4.17,rain,0,0,26.4,12.8,227.9,1006.6,61.3,6.3,223.5,19.3,7,30,2023-05-08T05:32:51,2023-05-08T18:07:12,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-09,91.4,78.7,82,107.8,78.7,89.2,78.6,89.9,0.063,100,4.17,rain,0,0,13,12.7,286,1007.8,53.4,5.2,178.3,15.4,8,10,2023-05-09T05:32:33,2023-05-09T18:07:23,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-10,96.3,78.8,86,111.6,78.8,97,79,81.4,0.177,100,37.5,rain,0,0,18.3,11.4,153.7,1008.2,57.9,5.7,222.8,19.3,8,30,2023-05-10T05:32:17,2023-05-10T18:07:34,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-11,91.4,82.4,86.5,110.9,92.4,102,80.3,82.2,0.163,100,50,rain,0,0,12.3,10.3,149.3,1009.8,66.7,6.3,233.2,20.4,8,30,2023-05-11T05:32:01,2023-05-11T18:07:46,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-12,93.2,80.6,85.4,113.5,88.1,98.5,79.5,83.2,0.249,100,33.33,rain,0,0,17,17.2,156.5,1010.1,54.2,6.2,220.5,19.2,9,30,2023-05-12T05:31:46,2023-05-12T18:07:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-13,95,80.6,86.6,116.1,89.3,100.9,80,82.1,0.004,100,4.17,rain,0,0,12.8,10.3,145.9,1010.1,46.7,5.9,257.5,22.2,9,30,2023-05-13T05:31:32,2023-05-13T18:08:10,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-14,96.3,82.4,88.1,110,94.1,101.9,78.6,74.9,0.028,100,4.17,rain,0,0,18.8,13.9,174.8,1010.2,61.6,6.4,248.7,21.5,8,30,2023-05-14T05:31:18,2023-05-14T18:08:22,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-15,96.8,80.6,86.3,111.7,88.1,98.1,78.1,78.3,0.969,100,4.17,rain,0,0,13.9,13.9,200.8,1010.3,51.8,5.8,258.2,22.3,9,30,2023-05-15T05:31:05,2023-05-15T18:08:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-16,91.4,77.2,84.7,111.5,77.2,97.6,79.9,86.2,1.673,100,4.17,rain,0,0,45,23.3,212.9,1010.5,53.1,5.4,261.8,22.3,9,30,2023-05-16T05:30:54,2023-05-16T18:08:49,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-17,95,80.5,85.6,118.3,89,100.1,80.4,85.5,0.008,100,4.17,rain,0,0,16.8,11.4,230,1010.3,54.9,5.9,256.6,22.1,9,30,2023-05-17T05:30:43,2023-05-17T18:09:02,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-18,96.5,78.8,87,115.2,78.8,100.2,79.1,78.8,0,0,0,,0,0,19.7,12.1,256.4,1009.3,56,6,256.4,22.2,9,30,2023-05-18T05:30:32,2023-05-18T18:09:16,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-05-19,96.8,82.3,88.9,112.4,93.9,103.8,79.2,75.1,0,0,0,,0,0,21.9,11.4,248.3,1007.7,45.5,6.4,280.8,24.3,9,30,2023-05-19T05:30:23,2023-05-19T18:09:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2023-05-20,93.2,76.2,86,114.4,76.2,100.3,79.8,82.6,0.055,100,12.5,rain,0,0,45,25.6,237.4,1007.9,52.2,6.3,208.2,17.8,7,60,2023-05-20T05:30:14,2023-05-20T18:09:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-21,91.4,77.1,82.5,114.4,77.1,92.6,79.4,90.5,1.248,100,4.17,rain,0,0,25.3,11.4,202.3,1009.6,65.4,5.8,198,17.1,7,30,2023-05-21T05:30:07,2023-05-21T18:10:00,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-22,95,77,83.7,112.9,77,93.7,79.1,87.3,0.224,100,4.17,rain,0,0,28.9,16.1,213.4,1010.1,66.6,5.9,250.6,21.5,9,30,2023-05-22T05:30:00,2023-05-22T18:10:15,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-23,95,80.4,86.2,116.1,87.7,99.1,79.3,81.6,1.492,100,4.17,rain,0,0,15.9,12.8,237.7,1009.4,63.4,6.4,247.6,21.2,8,30,2023-05-23T05:29:53,2023-05-23T18:10:30,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-24,95,82.1,86.5,110.4,93.3,100.1,79.4,80.7,0.339,100,4.17,rain,0,0,18.6,16.1,232,1009.1,60.5,6.3,233.4,20.1,8,30,2023-05-24T05:29:48,2023-05-24T18:10:45,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-25,93.2,82.1,86.2,110.9,93.3,100.2,79.6,81.7,1.283,100,4.17,rain,0,0,24.2,15,241.1,1009.7,53.3,6.1,221,19.1,7,30,2023-05-25T05:29:43,2023-05-25T18:11:01,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-26,91,78.8,83.1,109.8,78.8,94.3,79.5,89.3,0.331,100,4.17,rain,0,0,18.1,12.8,220.5,1009.4,67.3,6,202.4,17.4,8,30,2023-05-26T05:29:40,2023-05-26T18:11:17,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-27,89.6,73.6,79.5,108.1,73.6,82.5,77.6,94.3,0.921,100,4.17,rain,0,0,15.7,11.4,240.3,1007.9,74.4,5.2,115.4,9.9,6,10,2023-05-27T05:29:37,2023-05-27T18:11:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-28,89.6,77,81.6,108.1,77,88.9,78.5,91,0.004,100,4.17,rain,0,0,19,15,243.9,1006.8,79.5,5.6,114.1,9.7,5,10,2023-05-28T05:29:35,2023-05-28T18:11:49,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-29,92.6,80.3,83.8,111.8,87.4,95.1,79.3,87.1,0.61,100,4.17,rain,0,0,18.1,12.8,235.5,1007.5,78.4,6.1,227.4,19.6,8,30,2023-05-29T05:29:33,2023-05-29T18:12:05,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-30,93.2,80.3,85,112.7,87.3,97.5,79.3,83.9,0.004,100,4.17,rain,0,0,21.3,18.3,239.5,1007.7,54.3,5.9,193.5,16.6,6,30,2023-05-30T05:29:33,2023-05-30T18:12:22,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-05-31,93.2,80.5,84.3,113.4,87.9,97.1,79.9,87.3,0.091,100,4.17,rain,0,0,24.4,16.1,242.7,1007.1,55.3,6.3,234,20.3,8,30,2023-05-31T05:29:33,2023-05-31T18:12:38,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-06-01,93.2,80.5,86.2,117.1,88.8,101.9,81,85.2,0.008,100,4.17,rain,0,0,25.1,16.1,254.3,1006.5,50.1,6.4,240.8,20.7,8,30,2023-06-01T05:29:33,2023-06-01T18:12:55,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-06-02,93.2,82.2,86.5,113.5,93.5,102.6,80.8,83.8,0.004,100,4.17,rain,0,0,21.3,15.1,247.1,1007.4,58.1,6.4,197.7,17.1,7,30,2023-06-02T05:29:35,2023-06-02T18:13:11,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-06-03,95,82.2,87.2,115.2,93.6,103.6,80.9,83,0.075,100,25,rain,0,0,21.5,15,251.6,1008.1,64.1,6.2,245.8,21.2,9,30,2023-06-03T05:29:37,2023-06-03T18:13:28,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-06-04,95,75.2,85.5,116.1,75.2,98,79.7,84.2,0.433,100,4.17,rain,0,0,20.8,18.3,277.1,1007.7,68.4,6.1,208.2,18,8,30,2023-06-04T05:29:41,2023-06-04T18:13:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-06-05,91.5,77,81.7,110.9,77,88.1,79,92,0.63,100,8.33,rain,0,0,20.1,14.1,291.1,1007,68.4,5.2,163.4,14.1,7,30,2023-06-05T05:29:44,2023-06-05T18:14:02,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2023-06-06,89.6,78.7,82,107,78.7,89.5,78.8,90.7,0.197,100,8.33,rain,0,0,25.7,19.6,249.4,1007.4,68.3,5.9,171.2,14.7,8,30,2023-06-06T05:29:49,2023-06-06T18:14:18,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
